cik,former_name,from_date,to_date
0001415813,ASIARIM CORP,2007-11-07T00:00:00.000Z,2019-06-03T00:00:00.000Z
0001816554,EVENTIKO INC,2020-07-01T00:00:00.000Z,2020-08-05T00:00:00.000Z
0001377167,PACIFIC OIL Co,2013-12-30T00:00:00.000Z,2016-10-12T00:00:00.000Z
0001377167,"PRAIRIE WEST OIL & GAS, LTD.",2013-02-13T00:00:00.000Z,2013-09-30T00:00:00.000Z
0001377167,"KAT Racing, Inc.",2007-07-12T00:00:00.000Z,2013-01-28T00:00:00.000Z
0001052054,EVOLVING SYSTEMS INC,1998-01-09T00:00:00.000Z,2022-04-14T00:00:00.000Z
0001561180,MCW Energy Group Ltd,2013-12-09T00:00:00.000Z,2016-06-24T00:00:00.000Z
0001561180,MCW Enterprises Ltd.,2012-10-30T00:00:00.000Z,2013-12-09T00:00:00.000Z
0001435812,Diversified Mortgage Workout Corp,2012-10-01T00:00:00.000Z,2012-10-15T00:00:00.000Z
0001435812,ASPEN GLOBAL CORP,2008-05-19T00:00:00.000Z,2008-05-19T00:00:00.000Z
0001718224,"Burger Time,Inc.",2017-09-28T00:00:00.000Z,2018-08-15T00:00:00.000Z
0001301713,Starcore International Ventures Ltd.,2004-08-31T00:00:00.000Z,2016-02-01T00:00:00.000Z
0001446371,"TNP Strategic Retail Trust, Inc.",2008-11-04T00:00:00.000Z,2013-08-19T00:00:00.000Z
0001551206,HUNT MINING CORP,2012-06-12T00:00:00.000Z,2019-08-14T00:00:00.000Z
0001127007,WATAIR INC.,2010-09-23T00:00:00.000Z,2013-11-13T00:00:00.000Z
0001127007,"WATAIRE INTERNATIONAL, INC.",2006-10-17T00:00:00.000Z,2010-08-26T00:00:00.000Z
0001127007,CIMBIX CORP,2003-11-06T00:00:00.000Z,2006-10-10T00:00:00.000Z
0001127007,CORPORATE DEVELOPMENT & INOVATION INC,2000-11-28T00:00:00.000Z,2003-08-27T00:00:00.000Z
0000926844,China Botanic Pharmaceutical,2010-12-02T00:00:00.000Z,2022-06-14T00:00:00.000Z
0000926844,RENHUANG PHARMACEUTICALS INC,2006-03-21T00:00:00.000Z,2010-10-27T00:00:00.000Z
0000926844,ANZA CAPITAL INC,2002-06-13T00:00:00.000Z,2006-08-15T00:00:00.000Z
0000926844,E-NET FINANCIAL COM CORP,2000-05-05T00:00:00.000Z,2002-05-21T00:00:00.000Z
0000926844,E-NET COM CORP,2000-03-15T00:00:00.000Z,2000-03-10T00:00:00.000Z
0000926844,E NET FINANCIAL CORP,1999-12-08T00:00:00.000Z,2000-01-26T00:00:00.000Z
0000926844,E NET CORP/NV,1999-07-28T00:00:00.000Z,1999-09-15T00:00:00.000Z
0000926844,E NET CORP,1999-03-19T00:00:00.000Z,1999-03-05T00:00:00.000Z
0000926844,COMTECH CONSOLIDATION GROUP INC,1999-03-05T00:00:00.000Z,1999-01-04T00:00:00.000Z
0000926844,SUARRO COMMUNICATIONS INC,1997-06-23T00:00:00.000Z,1997-06-23T00:00:00.000Z
0000926844,SOLUTIONS INC,1996-07-24T00:00:00.000Z,1997-01-16T00:00:00.000Z
0000922521,NETWORK PERIPHERALS INC,1994-12-09T00:00:00.000Z,2001-08-21T00:00:00.000Z
0001545224,PROPHECY DEVELOPMENT CORP.,2015-06-29T00:00:00.000Z,2020-03-18T00:00:00.000Z
0001545224,PROPHECY COAL CORP,2012-03-21T00:00:00.000Z,2014-07-03T00:00:00.000Z
0001609139,"Innerscope Advertising Agency, Inc.",2014-07-07T00:00:00.000Z,2017-08-21T00:00:00.000Z
0001050606,SALEM COMMUNICATIONS CORP /DE/,1997-12-08T00:00:00.000Z,2015-02-13T00:00:00.000Z
0000803578,"WAVEDANCER, INC.",2021-12-16T00:00:00.000Z,2024-08-12T00:00:00.000Z
0000803578,INFORMATION ANALYSIS INC,1995-11-15T00:00:00.000Z,2021-12-14T00:00:00.000Z
0001318482,SHOAL GAMES LTD.,2015-02-02T00:00:00.000Z,2019-03-22T00:00:00.000Z
0001318482,BINGO.COM LTD.,2005-02-23T00:00:00.000Z,2015-01-07T00:00:00.000Z
0001294404,SouFun Holdings Ltd,2010-09-02T00:00:00.000Z,2016-09-16T00:00:00.000Z
0001468978,ALCO ADVANCED TECHNOLOGIES INC,2009-07-24T00:00:00.000Z,2009-07-24T00:00:00.000Z
0001420108,Bio-Solutions Corp.,2007-12-07T00:00:00.000Z,2014-12-16T00:00:00.000Z
0001128252,INDUSTRIES INTERNATIONAL INC,2000-12-04T00:00:00.000Z,2004-11-09T00:00:00.000Z
0000924095,WATERSIDE CAPITAL CORP,1998-08-31T00:00:00.000Z,2022-05-24T00:00:00.000Z
0000924095,EASTERN VIRGINIA SMALL BUSINESS INVESTMENT CORP,1997-09-30T00:00:00.000Z,1997-09-30T00:00:00.000Z
0001068618,SOLPOWER CORP,1998-08-21T00:00:00.000Z,2016-08-09T00:00:00.000Z
0000819050,"Brickell Biotech, Inc.",2019-09-03T00:00:00.000Z,2022-09-06T00:00:00.000Z
0000819050,VICAL INC,1995-02-15T00:00:00.000Z,2019-08-30T00:00:00.000Z
0000819050,"VICAL, INC.",1994-02-11T00:00:00.000Z,1994-02-11T00:00:00.000Z
0001487198,"Elite Nutritional Brands, Inc.",2011-10-11T00:00:00.000Z,2012-03-05T00:00:00.000Z
0001487198,"Hidden Ladder, Inc.",2010-03-25T00:00:00.000Z,2011-09-30T00:00:00.000Z
0001654672,"Pineapple Express, Inc.",2015-10-07T00:00:00.000Z,2020-04-07T00:00:00.000Z
0001358099,Ocean Electric Inc.,2012-02-29T00:00:00.000Z,2015-07-21T00:00:00.000Z
0001358099,Gold Holding Corp.,2011-08-16T00:00:00.000Z,2012-01-25T00:00:00.000Z
0001358099,GOLD HOLDINGS Corp,2010-05-17T00:00:00.000Z,2011-06-22T00:00:00.000Z
0001358099,ROYAL EQUINE ALLIANCE CORP,2006-03-14T00:00:00.000Z,2010-03-24T00:00:00.000Z
0001395445,PERPETUAL INDUSTRIES INC,2009-02-25T00:00:00.000Z,2009-03-11T00:00:00.000Z
0001395445,PERPETUAL INDUATRIES INC,2007-03-29T00:00:00.000Z,2007-03-29T00:00:00.000Z
0001281984,"Social Life Network, Inc.",2016-06-17T00:00:00.000Z,2023-02-03T00:00:00.000Z
0001281984,SEW CAL LOGO INC,2004-03-02T00:00:00.000Z,2016-04-08T00:00:00.000Z
0001607679,Algae Dynamics Corp.,2014-08-29T00:00:00.000Z,2019-01-30T00:00:00.000Z
0001607679,Converted Carbon Technologies Corp.,2014-06-11T00:00:00.000Z,2014-08-04T00:00:00.000Z
0001771755,GlobeX Data Ltd.,2019-04-03T00:00:00.000Z,2020-06-02T00:00:00.000Z
0001087329,AURORA PRECIOUS METALS  INC,2003-06-02T00:00:00.000Z,2003-08-29T00:00:00.000Z
0001087329,COMPUTERXPRESS COM INC,2000-09-21T00:00:00.000Z,2003-04-08T00:00:00.000Z
0001087329,COSTPLUSFIVE COM,1999-06-14T00:00:00.000Z,2000-04-11T00:00:00.000Z
0001357671,"Jerrick Media Holdings, Inc.",2016-03-30T00:00:00.000Z,2020-09-10T00:00:00.000Z
0001357671,"Great Plains Holdings, Inc.",2013-12-17T00:00:00.000Z,2016-03-03T00:00:00.000Z
0001357671,"LILM, INC.",2006-03-30T00:00:00.000Z,2013-12-04T00:00:00.000Z
0000945828,AMERICAN TIRE CORP,1996-10-15T00:00:00.000Z,2001-01-29T00:00:00.000Z
0001828098,MeaTech 3D Ltd.,2020-11-23T00:00:00.000Z,2022-07-19T00:00:00.000Z
0001828098,Meat-Tech 3D Ltd.,2020-10-27T00:00:00.000Z,2021-02-18T00:00:00.000Z
0001108248,TSET INC,2000-03-31T00:00:00.000Z,2003-05-15T00:00:00.000Z
0001532981,Eros STX Global Corp,2020-10-30T00:00:00.000Z,2022-08-01T00:00:00.000Z
0001532981,Eros International PLC,2012-03-30T00:00:00.000Z,2020-09-17T00:00:00.000Z
0001475430,Enhanced Energy Solutions Corp.,2016-03-24T00:00:00.000Z,2016-03-24T00:00:00.000Z
0001475430,Bio-Carbon Systems International Inc.,2010-06-14T00:00:00.000Z,2011-08-16T00:00:00.000Z
0001475430,ABC Acquisition Corp 1501,2009-10-28T00:00:00.000Z,2010-06-07T00:00:00.000Z
0001177167,LINGO MEDIA INC,2002-08-20T00:00:00.000Z,2008-06-27T00:00:00.000Z
0001104023,BRAINYBRAWN INC,2008-12-11T00:00:00.000Z,2008-12-11T00:00:00.000Z
0001109504,Adira Energy Ltd.,2010-01-22T00:00:00.000Z,2018-06-01T00:00:00.000Z
0001109504,AMG OIL LTD,2000-07-05T00:00:00.000Z,2009-12-16T00:00:00.000Z
0001078799,CONVERGE GLOBAL INC/CA,1999-12-28T00:00:00.000Z,2009-03-09T00:00:00.000Z
0000919175,"Diversified Opportunities, Inc.",2008-03-14T00:00:00.000Z,2011-07-19T00:00:00.000Z
0000919175,ENLIGHTEN SOFTWARE SOLUTIONS INC,1996-11-14T00:00:00.000Z,2001-03-15T00:00:00.000Z
0000919175,SOFTWARE PROFESSIONALS INC,1995-02-15T00:00:00.000Z,1996-05-31T00:00:00.000Z
0001041633,MISSION MINING Co,2020-06-24T00:00:00.000Z,2020-10-14T00:00:00.000Z
0001041633,CAMBRIDGE ENERGY CORP,1998-06-19T00:00:00.000Z,2008-10-28T00:00:00.000Z
0001586495,Blow & Drive Interlock Corp,2013-10-23T00:00:00.000Z,2021-08-18T00:00:00.000Z
0001586495,Jam Run Acquisition Corp,2013-09-30T00:00:00.000Z,2014-02-06T00:00:00.000Z
0001642178,"Breathtec Biomedical, Inc.",2016-12-09T00:00:00.000Z,2018-10-26T00:00:00.000Z
0001642178,"Breathtec BioMedical, Inc.",2016-12-09T00:00:00.000Z,2018-10-26T00:00:00.000Z
0001804469,"Guardforce AI Co., Ltd",2020-03-20T00:00:00.000Z,2022-01-27T00:00:00.000Z
0001502966,"Digipath, Inc.",2018-11-21T00:00:00.000Z,2024-03-01T00:00:00.000Z
0001502966,"DigiPath,Inc.",2011-01-12T00:00:00.000Z,2018-09-18T00:00:00.000Z
0001623360,BRIDGEWATER PLATFORMS INC.,2014-10-24T00:00:00.000Z,2016-11-17T00:00:00.000Z
0000803097,AIR BROOK AIRPORT EXPRESS INC,1999-08-30T00:00:00.000Z,2007-08-27T00:00:00.000Z
0001205181,IMAGING3 INC,2002-11-19T00:00:00.000Z,2020-01-23T00:00:00.000Z
0001094084,COMSTOCK COAL CO INC,1999-09-13T00:00:00.000Z,2000-08-31T00:00:00.000Z
0001096759,NT MINING Corp,2009-07-06T00:00:00.000Z,2013-04-12T00:00:00.000Z
0001096759,"777 Sports Entertainment, Corp.",2006-03-07T00:00:00.000Z,2009-04-28T00:00:00.000Z
0001096759,1ST GENX INC,2001-05-11T00:00:00.000Z,2002-11-15T00:00:00.000Z
0001096759,1ST GENX COM INC,2000-11-13T00:00:00.000Z,2001-04-13T00:00:00.000Z
0001096759,E VEGAS COM INC,1999-10-19T00:00:00.000Z,2000-08-15T00:00:00.000Z
0000842722,"Double Eagle Holdings, Ltd.",2006-11-07T00:00:00.000Z,2012-01-13T00:00:00.000Z
0000842722,ONSPAN NETWORKING INC,2001-11-26T00:00:00.000Z,2006-12-29T00:00:00.000Z
0000842722,NETWORK SYSTEMS INTERNATIONAL INC,1996-08-13T00:00:00.000Z,2001-01-19T00:00:00.000Z
0001510524,Graystone Co,2011-01-24T00:00:00.000Z,2014-06-27T00:00:00.000Z
0001435617,Greenmark Acquisition CORP,2008-09-16T00:00:00.000Z,2011-01-31T00:00:00.000Z
0001435617,Greenlight Acquisition CORP,2008-05-23T00:00:00.000Z,2008-05-23T00:00:00.000Z
0001386049,Beyond Commerce,2009-02-12T00:00:00.000Z,2017-10-10T00:00:00.000Z
0001386049,BOOMJ INC,2008-01-17T00:00:00.000Z,2009-02-03T00:00:00.000Z
0001386049,Reel Estate Services Inc.,2007-01-22T00:00:00.000Z,2008-01-04T00:00:00.000Z
0001725134,Leo Holdings Corp.,2017-12-15T00:00:00.000Z,2020-07-14T00:00:00.000Z
0001406588,YATERRA VENTURES CORP.,2008-12-08T00:00:00.000Z,2015-02-18T00:00:00.000Z
0001492448,Discovery Gold Corp,2012-02-24T00:00:00.000Z,2019-08-14T00:00:00.000Z
0001492448,"NORMAN CAY DEVELOPMENT, INC.",2010-06-03T00:00:00.000Z,2012-06-29T00:00:00.000Z
0001452011,"GREYHOUND COMMISSARY, INC.",2008-12-16T00:00:00.000Z,2011-02-03T00:00:00.000Z
0001443089,MEDICAL ALARM CONCEPTS HOLDINGS INC,2008-09-19T00:00:00.000Z,2016-06-02T00:00:00.000Z
0001443089,MEDICAL ALARM CONCEPTS,2008-09-02T00:00:00.000Z,2008-09-15T00:00:00.000Z
0001313938,"Sibannic, Inc.",2015-03-11T00:00:00.000Z,2015-03-12T00:00:00.000Z
0001313938,"Naprodis, Inc.",2005-01-12T00:00:00.000Z,2015-01-20T00:00:00.000Z
0001000298,IMPERIAL CREDIT MORTGAGE HOLDINGS INC,1996-06-19T00:00:00.000Z,1998-01-16T00:00:00.000Z
0001444403,J.D. HUTT Corp,2012-11-06T00:00:00.000Z,2015-08-04T00:00:00.000Z
0001444403,GOLD STANDARD MINING CORP.,2009-08-06T00:00:00.000Z,2012-08-21T00:00:00.000Z
0001444403,"FLUID SOLUTIONS, INC.",2008-09-22T00:00:00.000Z,2009-08-03T00:00:00.000Z
0001100397,"Advaxis, Inc.",2005-01-06T00:00:00.000Z,2023-01-13T00:00:00.000Z
0001100397,GREAT EXPECTATIONS & ASSOCIATES INC,1999-12-14T00:00:00.000Z,2005-01-05T00:00:00.000Z
0001802546,"KONA GOLD SOLUTIONS, INC.",2020-07-16T00:00:00.000Z,2020-08-05T00:00:00.000Z
0001528188,"GOFF, CORP",2011-08-26T00:00:00.000Z,2022-05-16T00:00:00.000Z
0001004724,"ADCARE HEALTH SYSTEMS, INC",2012-11-30T00:00:00.000Z,2017-10-02T00:00:00.000Z
0001004724,ADCARE HEALTH SYSTEMS INC,2005-07-18T00:00:00.000Z,2013-05-23T00:00:00.000Z
0001119897,BINGHAM CANYON CORP,2000-09-18T00:00:00.000Z,2018-02-27T00:00:00.000Z
0001483510,EXPRESS PARENT LLC,2010-02-16T00:00:00.000Z,2010-05-12T00:00:00.000Z
0000829325,EAT AT JOES LTD,1996-11-27T00:00:00.000Z,2015-03-12T00:00:00.000Z
0000946112,PAPERCLIP SOFTWARE INCE,1998-08-25T00:00:00.000Z,2007-05-16T00:00:00.000Z
0000946112,PAPERCLIP IMAGING SOFTWARE INC/DE,1996-05-14T00:00:00.000Z,1998-06-05T00:00:00.000Z
0001653606,2304101 Ontario Inc.,2015-09-24T00:00:00.000Z,2015-12-18T00:00:00.000Z
0000879682,PLC SYSTEMS INC,1996-05-15T00:00:00.000Z,2014-09-19T00:00:00.000Z
0001498372,"Queensridge Mining Resources, Inc.",2010-08-06T00:00:00.000Z,2014-05-20T00:00:00.000Z
0001451448,VGambling Inc.,2015-04-02T00:00:00.000Z,2017-05-03T00:00:00.000Z
0001451448,"VGambling, Inc.",2014-08-27T00:00:00.000Z,2015-04-01T00:00:00.000Z
0001451448,"DK Sinopharma, Inc.",2010-07-07T00:00:00.000Z,2014-08-15T00:00:00.000Z
0001451448,"VIRTUAL CLOSET, INC.",2008-12-19T00:00:00.000Z,2010-06-09T00:00:00.000Z
0001458023,"3D MAKERJET, INC.",2014-05-07T00:00:00.000Z,2021-09-15T00:00:00.000Z
0001458023,"AMERICAN BUSINESS CHANGE AGENTS, INC.",2009-03-09T00:00:00.000Z,2013-12-16T00:00:00.000Z
0001450307,Inicia Inc,2008-11-13T00:00:00.000Z,2010-08-03T00:00:00.000Z
0001801762,Western Magnesium Corp,2020-02-04T00:00:00.000Z,2020-02-04T00:00:00.000Z
0001946585,"Balincan USA, Inc",2022-09-23T00:00:00.000Z,2023-12-19T00:00:00.000Z
0001435181,"Air Transport Group Holdings, Inc.",2008-11-06T00:00:00.000Z,2017-02-03T00:00:00.000Z
0001435181,"Azure International, Inc.",2008-06-02T00:00:00.000Z,2008-09-02T00:00:00.000Z
0001413488,"MCTC Holdings, Inc.",2019-04-02T00:00:00.000Z,2020-04-06T00:00:00.000Z
0001413488,MICROCHANNEL TECHNOLOGIES CORP,2007-10-01T00:00:00.000Z,2019-01-11T00:00:00.000Z
0001343465,"EXOlifestyle, Inc.",2016-11-14T00:00:00.000Z,2017-09-15T00:00:00.000Z
0001343465,"PF Hospitality Group, Inc.",2015-11-16T00:00:00.000Z,2016-09-28T00:00:00.000Z
0001343465,KALAHARI GREENTECH INC.,2008-12-31T00:00:00.000Z,2015-10-13T00:00:00.000Z
0001343465,NEXTGEN BIOSCIENCE INC.,2007-11-01T00:00:00.000Z,2008-04-09T00:00:00.000Z
0001343465,INFRABLUE (US) INC.,2005-12-16T00:00:00.000Z,2007-10-17T00:00:00.000Z
0001437491,"BitNile Metaverse, Inc.",2023-03-21T00:00:00.000Z,2023-10-31T00:00:00.000Z
0001437491,"Ecoark Holdings, Inc.",2016-02-11T00:00:00.000Z,2023-03-17T00:00:00.000Z
0001437491,Magnolia Solar Corp,2010-01-07T00:00:00.000Z,2016-03-24T00:00:00.000Z
0001437491,Mobilis Relocation Services Inc.,2008-06-13T00:00:00.000Z,2009-11-13T00:00:00.000Z
0001393540,SYNC2 ENTERTAINMENT CORP.,2008-11-10T00:00:00.000Z,2009-11-16T00:00:00.000Z
0001393540,"NURSE SOLUTIONS, INC.",2007-04-04T00:00:00.000Z,2008-10-07T00:00:00.000Z
0001553264,NC SOLAR INC,2012-07-27T00:00:00.000Z,2014-07-31T00:00:00.000Z
0001874138,"Prime Time Holdings, Inc.",2021-07-26T00:00:00.000Z,2022-08-01T00:00:00.000Z
0001078207,"NAUTILUS, INC.",2005-04-05T00:00:00.000Z,2023-11-07T00:00:00.000Z
0001078207,NAUTILUS GROUP INC,2002-05-23T00:00:00.000Z,2005-04-01T00:00:00.000Z
0001078207,DIRECT FOCUS INC,1999-11-15T00:00:00.000Z,2002-05-17T00:00:00.000Z
0001528172,"Hanover Portfolio Acquisitions, Inc.",2011-09-22T00:00:00.000Z,2014-01-24T00:00:00.000Z
0001317880,"Diamond Ranch Foods, Ltd., NEW",2005-03-16T00:00:00.000Z,2012-01-09T00:00:00.000Z
0001828522,Locust Walk Acquisition Corp.,2020-11-04T00:00:00.000Z,2021-08-25T00:00:00.000Z
0001686850,Eight-Ten Merger Corp.,2016-10-27T00:00:00.000Z,2016-11-08T00:00:00.000Z
0000084129,RITE AID CORP,1994-09-09T00:00:00.000Z,2024-09-05T00:00:00.000Z
0001472998,"GreenPlex Services, Inc.",2009-09-25T00:00:00.000Z,2021-10-28T00:00:00.000Z
0001525852,"mCig, Inc.",2013-09-20T00:00:00.000Z,2020-07-09T00:00:00.000Z
0001525852,Lifetech Industries Inc.,2011-08-01T00:00:00.000Z,2013-09-16T00:00:00.000Z
0001486452,Clikia Corp.,2017-11-03T00:00:00.000Z,2020-09-14T00:00:00.000Z
0001486452,"MK Automotive, Inc.",2010-03-18T00:00:00.000Z,2012-04-30T00:00:00.000Z
0001411906,"Chay Enterprises, Inc.",2007-10-05T00:00:00.000Z,2010-03-17T00:00:00.000Z
0001144169,DIG IT UNDERGROUND INC,2001-11-09T00:00:00.000Z,2009-10-08T00:00:00.000Z
0001569340,"TICKET TO SEE, INC.",2013-03-05T00:00:00.000Z,2014-06-26T00:00:00.000Z
0000787496,E PAWN COM INC,2000-04-24T00:00:00.000Z,2001-01-16T00:00:00.000Z
0000787496,WASATCH INTERNATIONAL CORP,1996-09-26T00:00:00.000Z,2000-04-18T00:00:00.000Z
0001351573,"Pure Harvest Cannabis Group, Inc.",2019-03-11T00:00:00.000Z,2020-06-24T00:00:00.000Z
0001351573,Pocket Shot co,2016-03-11T00:00:00.000Z,2019-02-05T00:00:00.000Z
0001351573,Pocket Shot Co,2016-03-11T00:00:00.000Z,2019-02-05T00:00:00.000Z
0001795851,"Favo Realty, Inc",2019-12-12T00:00:00.000Z,2020-02-10T00:00:00.000Z
0001771885,FSD Pharma Inc.,2019-10-15T00:00:00.000Z,2024-08-15T00:00:00.000Z
0001304741,"Precious Investments, Inc.",2015-07-31T00:00:00.000Z,2019-05-17T00:00:00.000Z
0001304741,"FIGO Ventures, Inc.",2014-04-15T00:00:00.000Z,2015-07-14T00:00:00.000Z
0001304741,AAA Energy Inc.,2006-11-27T00:00:00.000Z,2013-02-12T00:00:00.000Z
0001304741,AAA Minerals Inc.,2004-10-20T00:00:00.000Z,2006-11-02T00:00:00.000Z
0001472847,SHARP PERFORMANCE INC,2009-09-23T00:00:00.000Z,2013-10-16T00:00:00.000Z
0001114898,GLOBAL E TUTOR INC,2000-11-13T00:00:00.000Z,2007-07-23T00:00:00.000Z
0001394638,CREATIVE LEARNING Corp,2010-08-04T00:00:00.000Z,2022-04-04T00:00:00.000Z
0001394638,"B2 HEALTH, INC.",2007-09-11T00:00:00.000Z,2010-07-30T00:00:00.000Z
0000825322,MPHASE TECHNOLOGIES INC,1998-10-16T00:00:00.000Z,2021-05-21T00:00:00.000Z
0000889353,OUT TAKES INC,1996-11-12T00:00:00.000Z,2007-06-20T00:00:00.000Z
0001819876,Netfin Holdco,2020-08-24T00:00:00.000Z,2020-11-09T00:00:00.000Z
0001575659,"Holly Brothers Pictures, Inc.",2017-06-07T00:00:00.000Z,2020-01-21T00:00:00.000Z
0001575659,PowerMedChairs,2013-05-23T00:00:00.000Z,2017-05-09T00:00:00.000Z
0000707511,ALPHA 1 BIOMEDICALS INC,1995-12-28T00:00:00.000Z,2001-05-11T00:00:00.000Z
0000707511,ALPHA 1 BIOMEDICALS INC /DE/,1994-03-09T00:00:00.000Z,1995-02-07T00:00:00.000Z
0001443388,TAKEDOWN ENTERTAINMENT INC.,2010-07-21T00:00:00.000Z,2012-05-30T00:00:00.000Z
0001443388,SILVER BAY RESOURCES INC.,2008-09-17T00:00:00.000Z,2010-07-01T00:00:00.000Z
0001106861,FLASHZERO CORP.,2022-11-17T00:00:00.000Z,2022-11-21T00:00:00.000Z
0001106861,CHILDRENS INTERNET INC,2003-02-10T00:00:00.000Z,2010-12-17T00:00:00.000Z
0001106861,DWC INSTALLATIONS,2000-08-14T00:00:00.000Z,2002-11-21T00:00:00.000Z
0001008848,ACORDA THERAPEUTICS INC,2003-05-15T00:00:00.000Z,2023-03-15T00:00:00.000Z
0001499275,Santo Pita Corp,2010-09-21T00:00:00.000Z,2012-03-22T00:00:00.000Z
0001178727,ComSovereign Holding Corp,2019-12-12T00:00:00.000Z,2020-03-27T00:00:00.000Z
0001178727,DRONE AVIATION HOLDING CORP.,2014-05-08T00:00:00.000Z,2019-12-04T00:00:00.000Z
0001178727,MACROSOLVE INC,2002-07-16T00:00:00.000Z,2014-05-05T00:00:00.000Z
0001372183,"Monaker Group, Inc.",2015-07-01T00:00:00.000Z,2021-07-09T00:00:00.000Z
0001372183,"Next 1 Interactive, Inc.",2008-10-10T00:00:00.000Z,2015-06-26T00:00:00.000Z
0001372183,MAXIMUS EXPLORATION CORP,2006-08-15T00:00:00.000Z,2008-10-01T00:00:00.000Z
0001429393,Bollente Companies Inc.,2010-11-24T00:00:00.000Z,2018-06-06T00:00:00.000Z
0001429393,Alcantara Brands CORP,2008-03-19T00:00:00.000Z,2010-11-16T00:00:00.000Z
0001532595,SYMBID CORP.,2013-10-17T00:00:00.000Z,2017-06-09T00:00:00.000Z
0001532595,HAPYKIDZ.COM,2011-10-25T00:00:00.000Z,2013-09-16T00:00:00.000Z
0001353499,"So Act Network, Inc.",2008-07-17T00:00:00.000Z,2011-02-28T00:00:00.000Z
0001353499,43010 INC,2007-08-08T00:00:00.000Z,2008-10-14T00:00:00.000Z
0001353499,43010,2006-04-03T00:00:00.000Z,2007-05-08T00:00:00.000Z
0001358656,Millennium Investment & Acquisition Co Inc.,2014-06-17T00:00:00.000Z,2022-02-16T00:00:00.000Z
0001358656,Millennium India Acquisition CO Inc.,2006-04-10T00:00:00.000Z,2014-05-30T00:00:00.000Z
0001345865,"Hipso Multimedia, Inc.",2008-10-15T00:00:00.000Z,2012-02-27T00:00:00.000Z
0001345865,"Physicians Remote Solutions, Inc.",2006-03-14T00:00:00.000Z,2008-08-12T00:00:00.000Z
0001345865,"Physician Remote Solutions, Inc.",2006-02-06T00:00:00.000Z,2006-02-06T00:00:00.000Z
0001532390,GLOBAL LINES INC,2011-10-28T00:00:00.000Z,2013-05-28T00:00:00.000Z
0001368620,"Canamed4Pets, Inc.",2019-10-21T00:00:00.000Z,2019-11-25T00:00:00.000Z
0001368620,Bioflamex Corp,2011-01-28T00:00:00.000Z,2019-05-10T00:00:00.000Z
0001368620,Deer Bay Resources Inc.,2008-11-28T00:00:00.000Z,2011-01-03T00:00:00.000Z
0000810509,NEOPROBE CORP,1995-02-10T00:00:00.000Z,2011-12-30T00:00:00.000Z
0001493712,"Sports Asylum, Inc.",2014-04-14T00:00:00.000Z,2014-10-09T00:00:00.000Z
0001493712,"Plandel Resources, Inc.",2010-07-13T00:00:00.000Z,2014-03-24T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000068622,U S WEST COMMUNICATIONS INC,1994-03-22T00:00:00.000Z,2000-10-11T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000070858,BANKAMERICA CORP/DE/,1998-10-30T00:00:00.000Z,1999-04-23T00:00:00.000Z
0000070858,NATIONSBANK CORP,1994-05-13T00:00:00.000Z,1998-09-28T00:00:00.000Z
0000028917,DILLARDS INC,1998-10-27T00:00:00.000Z,2017-01-12T00:00:00.000Z
0000028917,DILLARD DEPARTMENT STORES INC,1994-09-12T00:00:00.000Z,1998-02-12T00:00:00.000Z
0000036270,FIRST EMPIRE STATE CORP,1994-03-10T00:00:00.000Z,1998-05-18T00:00:00.000Z
0000036270,FIRST EMPIRE STATE CORP,1994-03-10T00:00:00.000Z,1998-05-18T00:00:00.000Z
0000846617,"BRIDGE BANCORP, INC.",2019-08-22T00:00:00.000Z,2021-01-29T00:00:00.000Z
